,0,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,TotalSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
42,,884.0,0.0,0.0,2.0,1Fam,TA,Av,747.0,93.0,ALQ,LwQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Typ,504.0,2.0,Gd,RFn,TA,Attchd,1983.0,884.0,0.0,GasA,Gd,SFoyer,1.0,Gd,Lvl,Gtl,9180.0,CulDSac,IR1,0.0,85,RL,0.0,None,0.0,12,SawyerW,0.0,7,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,840.0,1724.0,AllPub,240.0,1983.0,1983.0,2007
43,,938.0,0.0,0.0,3.0,1Fam,TA,Av,280.0,491.0,LwQ,BLQ,1.0,0.0,Gd,167.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,CBlock,1.0,Typ,308.0,1.0,TA,Unf,TA,Detchd,1977.0,938.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,9200.0,CulDSac,IR1,0.0,20,RL,0.0,None,0.0,7,CollgCr,0.0,6,5.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,938.0,1876.0,AllPub,145.0,1975.0,1980.0,2008
44,,1150.0,0.0,0.0,3.0,1Fam,TA,No,179.0,506.0,ALQ,BLQ,1.0,0.0,TA,465.0,Y,Norm,Norm,FuseA,0.0,TA,TA,BrkFace,Wd Sdng,0.0,CBlock,1.0,Typ,300.0,1.0,TA,RFn,TA,Attchd,1959.0,1150.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,7945.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,5,NAmes,0.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1150.0,2300.0,AllPub,0.0,1959.0,1959.0,2006
45,,1752.0,0.0,0.0,2.0,TwnhsE,TA,No,456.0,0.0,GLQ,Unf,1.0,0.0,Ex,1296.0,Y,Norm,Norm,SBrkr,0.0,TA,Ex,MetalSd,MetalSd,1.0,PConc,2.0,Typ,576.0,2.0,TA,RFn,TA,Attchd,2005.0,1752.0,0.0,GasA,Ex,1Story,1.0,Ex,Lvl,Gtl,7658.0,Inside,Reg,0.0,120,RL,412.0,BrkFace,0.0,2,NridgHt,82.0,5,9.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,6.0,1752.0,3504.0,AllPub,196.0,2005.0,2005.0,2010
46,,1518.0,631.0,0.0,1.0,1Fam,TA,No,1351.0,0.0,GLQ,Unf,1.0,0.0,Ex,83.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,1.0,Typ,670.0,2.0,TA,RFn,TA,Attchd,2003.0,2149.0,1.0,GasA,Ex,1.5Fin,1.0,Gd,Lvl,Gtl,12822.0,CulDSac,IR1,0.0,50,RL,0.0,None,0.0,8,Mitchel,43.0,5,7.0,Y,0.0,CompShg,Gable,Abnorml,WD,198.0,Pave,6.0,1434.0,3583.0,AllPub,168.0,2003.0,2003.0,2009
47,,1656.0,0.0,0.0,3.0,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1632.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,826.0,3.0,TA,RFn,TA,Attchd,2006.0,1656.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,11096.0,Inside,Reg,0.0,20,FV,0.0,None,0.0,7,Somerst,146.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,1656.0,3312.0,AllPub,0.0,2006.0,2006.0,2007
48,,736.0,716.0,0.0,2.0,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,736.0,Y,Norm,Norm,SBrkr,102.0,TA,TA,MetalSd,MetalSd,0.0,BrkTil,2.0,Typ,0.0,0.0,,,,,0.0,1452.0,0.0,GasA,Gd,2Story,3.0,TA,Lvl,Gtl,4456.0,Inside,Reg,0.0,190,RM,0.0,None,0.0,6,OldTown,0.0,5,4.0,N,0.0,CompShg,Gable,Partial,New,0.0,Pave,8.0,736.0,2188.0,AllPub,0.0,1920.0,2008.0,2009
49,,955.0,0.0,0.0,3.0,1Fam,TA,No,763.0,0.0,BLQ,Unf,1.0,0.0,TA,192.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Typ,386.0,1.0,TA,Unf,TA,Attchd,1966.0,955.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,7742.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,1,Sawyer,0.0,7,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,955.0,1910.0,AllPub,0.0,1966.0,1966.0,2007
50,,794.0,676.0,0.0,3.0,1Fam,TA,Av,182.0,0.0,GLQ,Unf,0.0,1.0,Gd,612.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,PConc,2.0,Typ,388.0,2.0,TA,Fin,TA,Attchd,1997.0,1470.0,0.0,GasA,Gd,2Story,1.0,TA,Lvl,Gtl,13869.0,Corner,IR2,0.0,60,RL,0.0,None,0.0,7,Gilbert,75.0,6,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,794.0,2264.0,AllPub,0.0,1997.0,1997.0,2007
51,,816.0,0.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,816.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,1.0,PConc,1.0,Typ,528.0,2.0,TA,Unf,TA,Detchd,1985.0,1176.0,0.0,GasA,TA,1.5Fin,1.0,TA,Lvl,Gtl,6240.0,Inside,Reg,360.0,50,RM,0.0,None,400.0,9,BrkSide,0.0,6,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,816.0,1632.0,AllPub,112.0,1934.0,1950.0,2006
52,,816.0,0.0,0.0,2.0,Duplex,TA,Gd,104.0,712.0,LwQ,GLQ,1.0,0.0,Gd,0.0,N,RRNn,Norm,SBrkr,0.0,TA,Fa,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,516.0,2.0,TA,Unf,TA,CarPort,1963.0,816.0,0.0,GasA,TA,1Story,1.0,TA,Bnk,Mod,8472.0,Corner,IR2,0.0,90,RM,0.0,None,0.0,5,IDOTRR,0.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Grvl,5.0,816.0,1632.0,AllPub,106.0,1963.0,1963.0,2010
53,,1842.0,0.0,0.0,0.0,1Fam,TA,Gd,1810.0,0.0,GLQ,Unf,2.0,0.0,Ex,32.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,WdShing,Wd Shng,1.0,CBlock,0.0,Typ,894.0,3.0,TA,Fin,TA,Attchd,1981.0,1842.0,1.0,GasA,Gd,1Story,1.0,Gd,Low,Gtl,50271.0,Inside,IR1,0.0,20,RL,0.0,None,0.0,11,Veenker,72.0,5,9.0,Y,0.0,WdShngl,Gable,Normal,WD,0.0,Pave,5.0,1842.0,3684.0,AllPub,857.0,1981.0,1987.0,2006
54,,1360.0,0.0,0.0,3.0,1Fam,TA,No,384.0,0.0,ALQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,1.0,CBlock,1.0,Min1,572.0,2.0,TA,Unf,TA,Detchd,1962.0,1360.0,0.0,GasA,TA,SLvl,1.0,TA,Bnk,Mod,7134.0,Inside,Reg,0.0,80,RL,0.0,None,0.0,2,NAmes,50.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,384.0,1744.0,AllPub,0.0,1955.0,1955.0,2007
55,,1425.0,0.0,407.0,3.0,1Fam,TA,No,490.0,0.0,BLQ,Unf,0.0,0.0,TA,935.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,Plywood,1.0,CBlock,2.0,Typ,576.0,2.0,TA,RFn,TA,Attchd,1964.0,1425.0,0.0,GasA,Gd,1Story,1.0,TA,Lvl,Gtl,10175.0,Inside,IR1,0.0,20,RL,272.0,BrkFace,0.0,7,NAmes,0.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,1425.0,2850.0,AllPub,0.0,1964.0,1964.0,2008
56,,983.0,756.0,0.0,3.0,Twnhs,TA,No,649.0,0.0,GLQ,Unf,1.0,0.0,Gd,321.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,MetalSd,MetalSd,0.0,PConc,2.0,Typ,480.0,2.0,TA,Fin,TA,Attchd,1999.0,1739.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,2645.0,Inside,Reg,0.0,160,FV,456.0,BrkFace,0.0,8,Somerst,0.0,5,8.0,Y,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,7.0,970.0,2709.0,AllPub,115.0,1999.0,2000.0,2009
57,,860.0,860.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,860.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,565.0,2.0,TA,RFn,TA,Attchd,2004.0,1720.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,11645.0,Corner,IR1,0.0,60,RL,0.0,None,0.0,8,CollgCr,70.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,860.0,2580.0,AllPub,0.0,2004.0,2004.0,2006
58,,1426.0,1519.0,0.0,3.0,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1410.0,Y,Norm,Norm,SBrkr,37.0,TA,Ex,VinylSd,VinylSd,1.0,PConc,3.0,Typ,641.0,3.0,TA,Fin,TA,BuiltIn,2006.0,2945.0,1.0,GasA,Ex,2Story,1.0,Gd,HLS,Gtl,13682.0,CulDSac,IR2,0.0,60,RL,1031.0,BrkFace,0.0,10,StoneBr,0.0,5,10.0,Y,0.0,CompShg,Hip,Partial,New,0.0,Pave,10.0,1410.0,4355.0,AllPub,192.0,2006.0,2006.0,2006
59,,780.0,0.0,0.0,2.0,1Fam,TA,Av,632.0,0.0,ALQ,Unf,0.0,0.0,TA,148.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Typ,352.0,1.0,TA,Unf,TA,Detchd,1973.0,780.0,0.0,GasA,Ex,1Story,1.0,TA,Bnk,Gtl,7200.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,1,CollgCr,0.0,7,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,4.0,780.0,1560.0,AllPub,196.0,1972.0,1972.0,2008
60,,1158.0,0.0,0.0,3.0,1Fam,TA,No,941.0,0.0,ALQ,Unf,1.0,0.0,Gd,217.0,Y,RRAe,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,PConc,1.0,Typ,576.0,2.0,TA,Unf,TA,Detchd,2006.0,1158.0,1.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,13072.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,5,SawyerW,50.0,5,6.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,5.0,1158.0,2316.0,AllPub,0.0,2004.0,2004.0,2006
61,,581.0,530.0,0.0,3.0,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,530.0,N,Norm,Norm,SBrkr,144.0,TA,TA,MetalSd,MetalSd,0.0,BrkTil,1.0,Typ,288.0,1.0,TA,Unf,TA,Detchd,1935.0,1111.0,0.0,GasA,TA,2.5Unf,1.0,Fa,Lvl,Gtl,7200.0,Inside,Reg,0.0,75,RM,0.0,None,0.0,3,IDOTRR,0.0,7,5.0,N,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,530.0,1641.0,AllPub,0.0,1920.0,1996.0,2007
62,,1370.0,0.0,0.0,2.0,TwnhsE,Gd,Mn,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1346.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,484.0,2.0,TA,RFn,TA,Attchd,2006.0,1370.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,6442.0,Inside,IR1,0.0,120,RL,178.0,Stone,0.0,10,NridgHt,49.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1370.0,2740.0,AllPub,120.0,2006.0,2006.0,2007
63,,902.0,808.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,576.0,Y,RRAn,Feedr,SBrkr,64.0,TA,TA,Stucco,Stucco,0.0,BrkTil,2.0,Typ,480.0,2.0,TA,Unf,TA,Detchd,1990.0,1710.0,0.0,GasA,Gd,2Story,1.0,TA,Bnk,Gtl,10300.0,Inside,IR1,0.0,70,RM,0.0,None,0.0,4,OldTown,11.0,6,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,9.0,576.0,2286.0,AllPub,12.0,1921.0,1950.0,2010
64,,1057.0,977.0,0.0,3.0,1Fam,TA,No,739.0,0.0,GLQ,Unf,1.0,0.0,Gd,318.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,PConc,2.0,Typ,645.0,2.0,TA,RFn,TA,Attchd,1998.0,2034.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,9375.0,Inside,Reg,0.0,60,RL,573.0,BrkFace,0.0,2,CollgCr,36.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,1057.0,3091.0,AllPub,576.0,1997.0,1998.0,2009
65,,1143.0,1330.0,0.0,4.0,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1143.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,852.0,3.0,TA,RFn,TA,BuiltIn,2004.0,2473.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,9591.0,Inside,Reg,0.0,60,RL,344.0,BrkFace,0.0,10,NridgHt,151.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,9.0,1143.0,3616.0,AllPub,192.0,2004.0,2005.0,2007
66,,2207.0,0.0,0.0,3.0,1Fam,TA,Gd,912.0,0.0,GLQ,Unf,1.0,0.0,Gd,1035.0,Y,PosA,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,1.0,CBlock,2.0,Min1,576.0,2.0,TA,RFn,TA,Attchd,1970.0,2207.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,19900.0,Inside,Reg,0.0,20,RL,287.0,BrkFace,0.0,7,NAmes,0.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,1947.0,4154.0,AllPub,301.0,1970.0,1989.0,2010
67,,1479.0,0.0,0.0,3.0,1Fam,TA,Av,1013.0,0.0,GLQ,Unf,1.0,0.0,Gd,440.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,558.0,2.0,TA,RFn,TA,Attchd,2003.0,1479.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,10665.0,Inside,IR1,0.0,20,RL,167.0,BrkFace,0.0,6,CollgCr,29.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,1453.0,2932.0,AllPub,144.0,2003.0,2003.0,2007
68,,747.0,0.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,747.0,Y,Artery,Norm,SBrkr,0.0,Gd,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,220.0,1.0,TA,Unf,TA,Attchd,1945.0,747.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,4608.0,Corner,Reg,0.0,30,RM,0.0,None,0.0,6,OldTown,0.0,6,4.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,4.0,747.0,1494.0,AllPub,0.0,1945.0,1950.0,2010
69,,1304.0,983.0,0.0,3.0,1Fam,TA,No,603.0,0.0,BLQ,Unf,0.0,0.0,TA,701.0,Y,Norm,Norm,SBrkr,114.0,TA,Gd,BrkFace,AsbShng,1.0,CBlock,2.0,Typ,667.0,2.0,TA,Fin,TA,Attchd,1953.0,2287.0,0.0,GasW,TA,1.5Fin,1.0,TA,Lvl,Gtl,15593.0,Corner,Reg,0.0,50,RL,0.0,None,0.0,7,ClearCr,21.0,4,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,1304.0,3591.0,AllPub,0.0,1953.0,1953.0,2006
70,,2223.0,0.0,0.0,3.0,1Fam,TA,Gd,1880.0,0.0,ALQ,Unf,1.0,0.0,Gd,343.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,Plywood,Plywood,2.0,CBlock,2.0,Typ,516.0,2.0,TA,Fin,TA,Attchd,1973.0,2223.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,13651.0,Inside,IR1,0.0,20,RL,1115.0,BrkFace,0.0,2,NAmes,0.0,6,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,2223.0,4446.0,AllPub,300.0,1973.0,1973.0,2007
71,,845.0,0.0,0.0,2.0,1Fam,TA,No,565.0,0.0,ALQ,Unf,1.0,0.0,TA,280.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,Plywood,0.0,CBlock,1.0,Typ,360.0,2.0,TA,Unf,TA,Detchd,1987.0,845.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,7599.0,Corner,Reg,0.0,20,RL,0.0,None,0.0,6,Mitchel,0.0,6,4.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,4.0,845.0,1690.0,AllPub,0.0,1982.0,2006.0,2007
72,,885.0,833.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,832.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,1.0,PConc,2.0,Typ,427.0,2.0,TA,Fin,TA,Attchd,1998.0,1718.0,1.0,GasA,Gd,2Story,1.0,TA,Lvl,Gtl,10141.0,Corner,IR1,0.0,60,RL,40.0,BrkFace,0.0,12,Gilbert,94.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,291.0,Pave,7.0,832.0,2550.0,AllPub,0.0,1998.0,1998.0,2009
73,,1086.0,0.0,0.0,3.0,1Fam,TA,No,320.0,362.0,ALQ,BLQ,1.0,0.0,TA,404.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,490.0,2.0,TA,Unf,TA,Attchd,1989.0,1086.0,0.0,GasA,Gd,1Story,1.0,TA,Lvl,Gtl,10200.0,Inside,Reg,0.0,20,RL,104.0,BrkFace,0.0,5,NAmes,0.0,7,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1086.0,2172.0,AllPub,0.0,1954.0,2003.0,2010
74,,840.0,765.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,840.0,N,Norm,Norm,SBrkr,202.0,Gd,Gd,VinylSd,VinylSd,0.0,CBlock,2.0,Typ,379.0,1.0,TA,Unf,TA,Detchd,1915.0,1605.0,0.0,GasA,Gd,2Story,2.0,TA,Lvl,Gtl,5790.0,Corner,Reg,0.0,50,RM,0.0,None,0.0,5,OldTown,0.0,6,3.0,Y,0.0,CompShg,Gambrel,Normal,WD,0.0,Pave,8.0,840.0,2445.0,AllPub,0.0,1915.0,1950.0,2010
75,,526.0,462.0,0.0,2.0,Twnhs,TA,Gd,462.0,0.0,GLQ,Unf,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,CemntBd,CmentBd,0.0,CBlock,1.0,Typ,297.0,1.0,TA,Unf,TA,BuiltIn,1973.0,988.0,0.0,GasA,TA,SLvl,1.0,TA,Lvl,Gtl,1596.0,Inside,Reg,0.0,180,RM,0.0,None,0.0,11,MeadowV,101.0,5,4.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,462.0,1450.0,AllPub,120.0,1973.0,1973.0,2009
76,,952.0,0.0,0.0,2.0,1Fam,TA,No,228.0,0.0,ALQ,Unf,0.0,0.0,TA,724.0,Y,Norm,Norm,FuseA,0.0,TA,TA,VinylSd,VinylSd,0.0,CBlock,1.0,Typ,283.0,1.0,TA,Unf,TA,Detchd,1956.0,952.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,8475.0,Inside,IR1,0.0,20,RL,0.0,None,0.0,4,NAmes,0.0,7,4.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,4.0,952.0,1904.0,AllPub,0.0,1956.0,1956.0,2008
77,,1072.0,213.0,0.0,2.0,1Fam,TA,No,336.0,41.0,BLQ,GLQ,1.0,0.0,TA,295.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Min1,240.0,1.0,TA,Unf,TA,Detchd,1948.0,1285.0,0.0,GasA,TA,1.5Fin,1.0,TA,Lvl,Gtl,8635.0,Inside,Reg,0.0,50,RM,0.0,None,0.0,1,BrkSide,0.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,672.0,1957.0,AllPub,0.0,1948.0,2001.0,2008
78,,1768.0,0.0,0.0,4.0,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1768.0,N,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,2.0,Typ,0.0,0.0,,,,,0.0,1768.0,0.0,GasA,TA,1Story,2.0,TA,Lvl,Gtl,10778.0,Inside,Reg,0.0,90,RL,0.0,None,0.0,4,Sawyer,0.0,5,4.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,8.0,1768.0,3536.0,AllPub,0.0,1968.0,1968.0,2010
79,,682.0,548.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,440.0,Y,Norm,Norm,SBrkr,128.0,TA,TA,Wd Sdng,Wd Sdng,0.0,PConc,1.0,Typ,440.0,2.0,TA,Unf,TA,Detchd,1966.0,1230.0,1.0,GasA,Gd,2Story,1.0,TA,Lvl,Gtl,10440.0,Corner,Reg,0.0,50,RM,0.0,None,0.0,5,OldTown,0.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,440.0,1670.0,AllPub,74.0,1910.0,1981.0,2009
80,,1182.0,960.0,0.0,4.0,1Fam,TA,No,448.0,0.0,Rec,Unf,0.0,0.0,Gd,448.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,VinylSd,VinylSd,1.0,CBlock,2.0,Typ,509.0,1.0,TA,Fin,TA,Attchd,1968.0,2142.0,1.0,GasA,TA,2Story,1.0,Gd,Lvl,Gtl,13000.0,Corner,Reg,0.0,60,RL,576.0,BrkFace,0.0,6,NAmes,72.0,6,6.0,Y,0.0,CompShg,Gable,Normal,WD,252.0,Pave,8.0,896.0,3038.0,AllPub,0.0,1968.0,1968.0,2009
81,,1337.0,0.0,0.0,2.0,TwnhsE,Gd,No,1201.0,0.0,GLQ,Unf,1.0,0.0,Ex,36.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,VinylSd,VinylSd,0.0,PConc,2.0,Typ,405.0,2.0,TA,Fin,TA,Attchd,1998.0,1337.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,4500.0,FR2,Reg,0.0,120,RM,443.0,BrkFace,0.0,3,Mitchel,199.0,5,6.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,1237.0,2574.0,AllPub,0.0,1998.0,1998.0,2006
82,,1563.0,0.0,0.0,3.0,1Fam,TA,No,33.0,0.0,GLQ,Unf,0.0,0.0,Gd,1530.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,1.0,PConc,2.0,Typ,758.0,3.0,TA,RFn,TA,Attchd,2007.0,1563.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,10206.0,Inside,Reg,0.0,20,RL,468.0,Stone,0.0,10,Somerst,99.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1563.0,3126.0,AllPub,144.0,2007.0,2007.0,2008
83,,1065.0,0.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1065.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,461.0,2.0,TA,Unf,TA,Detchd,1974.0,1065.0,1.0,GasA,Gd,1Story,1.0,TA,Lvl,Gtl,8892.0,Inside,IR1,0.0,20,RL,66.0,BrkCmn,0.0,7,NAmes,0.0,5,5.0,Y,0.0,CompShg,Gable,Normal,COD,0.0,Pave,6.0,1065.0,2130.0,AllPub,74.0,1960.0,1960.0,2007
84,,804.0,670.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,384.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,1.0,PConc,2.0,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,1995.0,1474.0,1.0,GasA,Gd,SLvl,1.0,TA,Lvl,Gtl,8530.0,Inside,IR1,0.0,80,RL,22.0,BrkFace,700.0,5,Gilbert,72.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,384.0,1858.0,AllPub,120.0,1995.0,1996.0,2009
85,,1301.0,1116.0,0.0,4.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1288.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,HdBoard,HdBoard,1.0,CBlock,2.0,Typ,462.0,2.0,TA,Unf,TA,Attchd,1991.0,2417.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,16059.0,Corner,Reg,0.0,60,RL,284.0,BrkFace,0.0,4,NoRidge,82.0,5,8.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,9.0,1288.0,3705.0,AllPub,127.0,1991.0,1992.0,2006
